serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
71000706,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,,2015-06-30,1000,NUCOA,0,0,0,,1905-07-25,2015-07-25,0,1980-07-01,1,1,0,0,0,1,0,0,0,0,800,2015-06-30,0,0,1,1,0,,,,,,,,,,,,,44779,5
71000712,,,0,0,0,0,2.0,2020-03-16,0,0,1,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,,2007-10-16,1000,SSS,0,0,0,,1905-08-08,2005-08-08,0,1955-10-04,1,1,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,45172,5
71000714,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,,2015-09-25,1000,BRYANT,0,0,0,,1905-08-29,2015-08-29,0,,0,0,0,0,0,1,0,0,0,0,800,2015-09-25,0,0,1,1,0,,,,,,,,,,,,,45880,5
71000727,,,0,0,0,0,3.0,2006-04-18,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,0.0,2006-04-18,1000,TIP TOP,0,0,0,,1906-02-13,1986-02-13,0,,0,0,0,0,0,0,1,0,0,0,713,2006-04-18,0,0,1,1,0,,,,,,,,,,,,,49697,5
71000729,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,,2007-11-14,5S07,BALDWIN,0,0,0,,1905-09-05,2005-09-05,0,1948-06-22,1,1,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,46059,5
71000748,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-07,0,0,0,0,0.0,1989-06-01,5000,WELLINGTON,0,0,0,,1905-08-22,1965-08-22,0,,0,0,0,0,0,0,0,0,0,0,900,1986-01-21,0,0,1,1,0,,,,,,,,,,,,,45635,5
71000760,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,0.0,1989-06-01,3000,OCEANA,0,0,0,,1905-07-11,1985-07-11,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,44563,5
71000810,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,0.0,2004-06-24,5T09,GOLD COIN,0,0,0,,1905-09-05,1985-09-05,0,1947-12-09,1,1,0,0,0,1,0,0,0,0,900,2006-06-16,0,0,1,1,0,,,,,,,,,,,,,46022,5
71000828,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,,2015-09-08,1000,B & W,0,0,0,,1905-07-25,2015-07-25,0,1957-12-31,1,1,0,0,0,1,0,0,0,0,800,2015-09-08,0,0,1,1,0,,,,,,,,,,,,,44904,5
71000829,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,,2017-06-09,1000,BABCOCK & WILCOX,0,0,0,,1905-07-25,2015-07-25,0,1957-12-31,1,1,1,0,0,1,0,0,0,0,800,2017-06-09,0,0,1,1,0,,,,,,,,,,,,,44905,5
71000860,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,,2015-09-02,1000,WEAR-EVER,0,0,0,,1905-08-29,2015-08-29,0,,0,0,0,0,0,1,0,0,0,0,800,2015-09-02,0,0,1,1,0,,,,,,,,,,,,,45726,5
71000861,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,0.0,1999-04-09,3000,NAZARETH,0,0,0,,1906-04-10,1966-04-10,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51328,5
71000884,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,0.0,2001-10-18,1000,A. E. TILE CO.,0,0,0,,1905-08-15,1985-08-15,0,,0,0,0,0,0,0,0,0,0,0,900,2006-05-20,0,0,1,1,0,,,,,,,,,,,,,45425,5
71000885,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-08,0,0,0,0,0.0,2001-10-18,5S07,A.E.T. CO.,0,0,0,,1905-08-15,1985-08-15,0,,0,0,0,0,0,0,0,0,0,0,900,2006-05-20,0,0,1,1,0,,,,,,,,,,,,,45389,5
71000894,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,0.0,1989-06-01,3000,JENKINS,0,0,0,,1905-09-12,1985-09-12,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,46196,5
71000895,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,,2016-02-23,1000,JENKINS,0,0,0,1905-10-31,1905-12-26,2015-12-26,0,,0,0,0,0,0,1,0,0,0,0,800,2016-02-23,0,0,1,1,0,,,,,,,,,,,,,48373,5
71000938,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,0.0,1989-06-01,5000,GILT EDGE,0,0,0,,1905-07-18,,0,,0,0,0,0,0,0,0,0,0,0,900,1986-06-06,0,0,1,1,0,,,,,,,,,,,,,44628,5
71000953,,,0,0,0,0,1.0,1982-08-10,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,0.0,1994-03-04,5000,SPLENDID,0,0,0,,1906-08-14,,0,1947-12-16,1,0,0,0,0,1,0,0,0,0,711,1984-10-29,0,0,1,1,0,,,,,,,,,,,,,55457,5
71000967,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,0.0,1989-06-01,1000,C/B,0,0,0,,1905-08-29,1965-08-29,0,,0,0,0,0,0,0,0,0,0,0,900,1986-08-04,0,0,1,1,0,,,,,,,,,,,,,45767,5
71001000,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-10,0,0,0,0,0.0,1989-06-01,1000,SPHINX BOND,0,0,0,,1905-07-25,1985-07-25,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,44750,5
71001077,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,2004-07-02,5T13,E H. TAYLOR JR & SONS,0,0,0,,1906-05-22,1986-05-22,0,,0,0,0,0,0,0,0,0,0,0,900,2007-02-24,0,0,1,1,0,,,,,,,,,,,,,53035,5
71001101,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1999-04-09,1000,SHREDDED CODFISH.,0,0,0,,1906-08-21,1966-08-21,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,55755,5
71001102,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1999-04-09,3000,BEARDSLEY'S SHREDDED CODFISH,0,0,0,,1906-05-01,1966-05-01,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,52144,5
71001103,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1999-04-09,3000,SHREDDED CODFISH,0,0,0,,1906-05-01,1966-05-01,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,52145,5
71001114,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,2004-06-24,1000,ELGIN,0,0,0,,1905-11-07,1985-11-07,0,1963-12-03,1,1,0,0,0,1,0,0,0,0,900,2006-08-12,0,0,1,1,0,,,,,,,,,,,,,47470,5
71001115,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1999-04-09,1000,ELGIN WATCH CO,0,0,0,,1906-04-03,1966-04-03,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,50966,5
71001123,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1989-06-01,3000,IVORY,0,0,0,,1905-07-18,1985-07-18,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,44595,5
71001125,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1989-06-01,3000,PEQUOT WIDE COTTONS,0,0,0,,1905-07-18,,0,1948-08-03,1,1,0,0,0,1,0,0,0,0,900,1986-06-06,0,0,1,1,0,,,,,,,,,,,,,44597,5
71001133,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1989-06-01,5000,FROSTILLA,0,0,0,,1905-08-22,1965-08-22,0,1950-04-18,1,1,0,0,0,1,0,0,0,0,900,1986-03-13,0,0,1,1,0,,,,,,,,,,,,,45616,5
71001156,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1989-06-01,5000,KICKERBOCKER.,0,0,0,,1905-10-31,1985-10-31,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-20,0,0,1,1,0,,,,,,,,,,,,,47136,5
71001165,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,1989-06-01,5000,JOHN PHILIP SOUSA,0,0,0,,1905-08-22,1985-08-22,0,1968-01-02,1,1,0,0,0,1,0,0,0,0,900,1986-03-19,0,0,1,1,0,,,,,,,,,,,,,45629,5
71001166,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-11,0,0,0,0,0.0,2004-07-01,1000,RUBEROID,0,0,0,,1906-04-03,1986-04-03,0,1948-06-15,1,1,0,0,0,1,0,0,0,0,900,2007-01-06,0,0,1,1,0,,,,,,,,,,,,,50919,5
71001187,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1989-06-01,3000,BLUE CROSS,0,0,0,,1905-08-15,1985-08-15,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,45344,5
71001204,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1989-06-01,3000,SOLID GOLD,0,0,0,,1906-01-16,1966-01-16,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,48980,5
71001206,,,0,0,0,0,2.0,2008-12-17,0,0,1,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,2008-12-17,1000,GOOD LUCK,0,0,0,,1906-01-16,1986-01-16,0,1949-03-22,1,1,0,0,0,1,0,0,0,0,710,2008-12-17,0,0,1,1,0,,,,,,,,,,,,,48908,5
71001232,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,2004-06-24,5W23,GRAY'S GLYCERINE TONIC COMP. FORMULA DR. JOHN P. GRAY.,0,0,0,,1905-09-12,1985-09-12,0,,0,0,0,0,0,0,0,0,0,0,900,2006-06-24,0,0,1,1,0,,,,,,,,,,,,,46229,5
71001234,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2014-11-19,1000,MARINE BAND,0,0,0,,1905-08-29,2015-08-29,0,,0,0,0,0,0,1,0,0,0,0,800,2014-11-19,0,0,1,1,0,,,,,,,,,,,,,45837,5
71001236,,,0,0,0,0,2.0,2020-03-16,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2005-03-24,5R09,34B,0,0,0,,1905-08-08,2005-08-08,0,,0,0,0,0,0,1,0,0,0,0,710,2020-03-16,0,0,1,1,0,,,,,,,,,,,,,45132,5
71001238,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2014-08-29,5R09,1896,0,0,0,,1905-08-08,2015-08-08,0,,0,0,0,0,0,1,0,0,0,0,800,2014-08-29,0,0,1,1,0,,,,,,,,,,,,,45134,5
71001240,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2014-09-24,1000,AUTO-VALVE,0,0,0,,1905-07-25,2015-07-25,0,,0,0,0,0,0,1,0,0,0,0,800,2014-09-24,0,0,1,1,0,,,,,,,,,,,,,44815,5
71001241,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2015-08-04,1000,4711,0,0,0,,1905-08-22,2015-08-22,0,1953-04-14,1,1,0,0,0,1,0,0,0,0,800,2015-08-04,0,0,1,1,0,,,,,,,,,,,,,45617,5
71001249,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1989-06-01,3000,LA CATHEDRALE,0,0,0,,1905-07-25,1985-07-25,0,1953-03-31,1,0,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,44822,5
71001252,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,2004-06-24,5S11,RHINE,0,0,0,,1905-08-29,1985-08-29,0,1953-03-31,1,0,0,0,0,1,0,0,0,0,900,2006-06-10,0,0,1,1,0,,,,,,,,,,,,,45743,5
71001266,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1989-06-01,5000,THE SATURDAY EVENING POST,0,0,0,,1905-07-04,1985-07-04,0,1965-07-06,1,0,0,0,0,1,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,44433,5
71001268,,,0,0,0,0,3.0,2023-03-02,0,0,1,0,0,0,0,0,0,0,TTAB,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,,2023-03-02,1000,LADIES' HOME JOURNAL,0,0,0,,1905-07-04,2015-07-04,0,1965-07-06,1,1,0,0,0,1,0,0,0,0,713,2023-03-02,0,0,1,1,0,,,,,,,,,,,,,44395,5
71001279,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1999-04-09,5000,SPIRITTINE,0,0,0,,1906-04-17,1966-04-17,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,51506,5
71001300,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-12,0,0,0,0,0.0,1989-06-01,5000,AD-EL-ITE,0,0,0,,1907-02-05,1967-02-05,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-27,0,0,1,1,0,,,,,,,,,,,,,60287,5
71001324,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,2004-07-02,5W23,KING,0,0,0,,1906-05-29,1966-05-29,0,1948-09-07,1,1,0,0,0,1,0,0,0,0,900,1988-12-21,0,0,1,1,0,,,,,,,,,,,,,53099,5
71001326,,,0,0,0,0,2.0,2009-03-27,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,2009-03-27,5R15,GULDEN'S MUSTARD,0,0,0,,1906-01-02,1986-01-02,0,1949-08-23,1,0,0,0,0,1,0,0,0,0,710,2009-03-27,0,0,1,1,0,,,,,,,,,,,,,48460,5
71001331,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,1989-06-01,1000,COLUMBIA,0,0,0,,1906-03-06,1966-03-06,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,50216,5
71001332,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,2004-07-07,5R17,CH,0,0,0,,1905-08-08,1985-08-08,0,,0,0,0,0,0,0,0,0,0,0,900,2006-05-13,0,0,1,1,0,,,,,,,,,,,,,45069,5
71001338,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,2004-07-02,3000,N,0,0,0,,1906-06-05,1966-06-05,0,,0,0,0,0,0,0,0,0,0,0,900,1988-12-21,0,0,1,1,0,,,,,,,,,,,,,53559,5
71001370,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,2004-06-24,5R09,JENKINS BROS.,0,0,0,1905-09-05,1905-10-31,1985-10-31,0,,0,0,0,0,0,0,0,0,0,0,900,2006-08-05,0,0,1,1,0,,,,,,,,,,,,,47390,5
71001388,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-13,0,0,0,0,0.0,1989-06-01,3S11,EBL,0,0,0,,1906-02-06,1966-02-06,0,,0,0,0,0,0,0,0,0,0,0,900,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,49434,5
71001430,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,0.0,1989-06-01,3000,NAUMKEAG SATTEEN TWILLS,0,0,0,,1905-08-08,1985-08-08,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,45094,5
71001438,,,0,0,0,0,2.0,2010-01-13,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,0.0,2010-01-13,1000,JEWEL,0,0,0,,1908-08-25,1988-08-25,0,,0,0,0,0,0,0,0,0,0,0,710,2010-01-13,0,0,1,1,0,,,,,,,,,,,,,70366,5
71001448,,,0,0,0,0,2.0,2017-07-11,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,,2017-07-11,1000,PAINKILLER,0,0,0,,1906-06-19,2006-06-19,0,1949-05-17,1,1,0,0,0,1,0,0,0,0,710,2017-07-11,0,0,1,1,0,,,,,,,,,,,,,54100,5
71001457,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,,2016-06-13,1000,STETSON,0,0,0,,1906-05-01,2016-05-01,0,1966-08-02,1,1,0,0,0,1,0,0,0,0,800,2016-06-13,0,0,1,1,0,,,,,,,,,,,,,51990,5
71001477,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,,2016-10-31,1000,VALVOLINE,0,0,0,,1906-05-29,2016-05-29,0,,0,0,0,0,0,1,0,0,0,0,800,2016-10-31,0,0,1,1,0,,,,,,,,,,,,,53237,5
71001478,,,0,0,0,0,2.0,2017-06-21,0,0,0,0,0,0,0,0,0,0,POST REGISTRATION,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,,2017-06-21,3S11,VALVOLINE,0,0,0,,1906-10-23,2006-10-23,0,,0,0,0,0,0,1,0,0,0,0,710,2017-06-21,0,0,1,1,0,,,,,,,,,,,,,56816,5
71001557,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1905-04-14,0,0,0,0,0.0,1989-06-01,1000,DR. HOFFMAN'S RED DROPS,0,0,0,,1905-08-08,1985-08-08,0,,0,0,0,0,0,0,0,0,0,0,900,1986-03-17,0,0,1,1,0,,,,,,,,,,,,,45141,5
71001561,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,0.0,1999-04-09,3000,NO. 808 IVORY FINISH,0,0,0,,1906-04-17,1966-04-17,0,1966-05-03,1,0,0,0,0,1,0,0,0,0,900,1988-12-28,0,0,1,1,0,,,,,,,,,,,,,51378,5
71001565,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,0.0,2008-08-15,5S09,UNITED STATES U.S.,0,0,0,,1906-12-18,1986-12-18,0,,0,0,0,0,0,0,0,0,0,0,900,2007-09-22,0,0,1,1,0,,,,,,,,,,,,,58572,5
71001568,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,,2016-01-21,1000,CONGRESS,0,0,0,,1906-02-06,2016-02-06,0,1950-10-31,1,1,0,0,0,1,0,0,0,0,800,2016-01-21,0,0,1,1,0,,,,,,,,,,,,0.0,49420,5
71001582,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,,2015-12-30,1000,RAMBLER,0,0,0,,1906-01-16,2016-01-16,0,1966-04-05,1,1,0,0,0,1,0,0,0,0,800,2015-12-30,0,0,1,1,0,,,,,,,,,,,,0.0,48874,5
71001590,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,,2016-03-08,1000,ALADDIN,0,0,0,,1906-01-16,2016-01-16,0,1966-04-05,1,1,0,0,0,1,0,0,0,0,800,2016-03-08,0,0,1,1,0,,,,,,,,,,,,,48877,5
71001599,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,0.0,2004-07-01,5S07,LEAGUE,0,0,0,,1906-04-24,1986-04-24,0,1966-05-03,1,1,0,0,0,1,0,0,0,0,900,2007-01-27,0,0,1,1,0,,,,,,,,,,,,,51751,5
71001606,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,0.0,2004-07-01,5S09,RACER,0,0,0,,1906-02-20,1986-02-20,0,1966-04-05,1,1,0,0,0,1,0,0,0,0,900,2006-11-25,0,0,1,1,0,,,,,,,,,,,,,49803,5
71001612,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1905-04-15,0,0,0,0,0.0,2004-06-30,1000,APOLLO,0,0,0,,1906-01-16,1986-01-16,0,1966-04-05,1,1,0,0,0,1,0,0,0,0,900,2006-10-21,0,0,1,1,0,,,,,,,,,,,,,48885,5
